index,id,title,duration,duration_min,url,is_short_duration_le_60,categories
579,pZ7HuohM4ec,삼시육끼 고양이편 (부제: 수의사네 고양이들은 뭘 먹을까?),380.0,6.33,https://www.youtube.com/watch?v=pZ7HuohM4ec,False,건강/진료
580,hB-31JMGCWM,sub) 예방접종도 루틴이 있어요! 고양이 예방접종의 모든 것,352.0,5.87,https://www.youtube.com/watch?v=hB-31JMGCWM,False,건강/진료
581,JlCUcS_6M7A,sub) 고양이에게 사춘기가 왔어요! 중학생이 된 호섭처남,534.0,8.9,https://www.youtube.com/watch?v=JlCUcS_6M7A,False,기타/엔터테인먼트
582,fnUtZvFS5dQ,sub) 내가 그동안 고양이를 잘못 안았다니? 수의사가 알려주는 고양이 안는 법,244.0,4.07,https://www.youtube.com/watch?v=fnUtZvFS5dQ,False,건강/진료
583,3wY93i6JgSA,고양이 애기씨와 딸기의 한판대결!,173.0,2.88,https://www.youtube.com/watch?v=3wY93i6JgSA,False,기타/엔터테인먼트
584,npVYbgyt_Wk,사모님 생일은 3월 5일! 생일파티🎂에 초대합니다🧡,404.0,6.73,https://www.youtube.com/watch?v=npVYbgyt_Wk,False,브이로그/서사
585,5KluaTgdNko,내가 사랑하는 고양이한테 입덕하게 된 이유 세가지!,265.0,4.42,https://www.youtube.com/watch?v=5KluaTgdNko,False,기타/엔터테인먼트
586,F2Yz2ue1zvk,sub) [v-log] 수의사 집사의 하루,1085.0,18.08,https://www.youtube.com/watch?v=F2Yz2ue1zvk,False,건강/진료;생활/돌봄
587,I2YmFbBQ6AY,너만 알레르기 있냐? 고양이도 알레르기 있다?,214.0,3.57,https://www.youtube.com/watch?v=I2YmFbBQ6AY,False,기타/엔터테인먼트
588,24BVb0ioL-8,미야옹철이 알려주는 고양이 다이어트법,499.0,8.32,https://www.youtube.com/watch?v=24BVb0ioL-8,False,기타/엔터테인먼트
589,0WsJfyBpaCI,고양이도 유산균을 먹어야 할까? (유산균 고르는 기준은?),520.0,8.67,https://www.youtube.com/watch?v=0WsJfyBpaCI,False,기타/엔터테인먼트
590,YRWWYveZ9eg,sub) 갑자기 처남이 생겼습니다...생후 두 달 됐고요...아깽이네요,541.0,9.02,https://www.youtube.com/watch?v=YRWWYveZ9eg,False,기타/엔터테인먼트
591,qkWvuGW2Nlo,우리집 고양이 빨리 무지개다리 건너게 하는 방법 8가지!,375.0,6.25,https://www.youtube.com/watch?v=qkWvuGW2Nlo,False,생활/돌봄
592,2Kb5gfBLyDM,내가 갑자기 쓰러진다면 고양이가 날 구해줄까?,220.0,3.67,https://www.youtube.com/watch?v=2Kb5gfBLyDM,False,기타/엔터테인먼트
593,HBXecUZzRuM,내가 걸린 감기가 우리 고양이한테도 옮는다?!,209.0,3.48,https://www.youtube.com/watch?v=HBXecUZzRuM,False,기타/엔터테인먼트
594,r_yUs-JXP8o,죠리퐁인데 사료뺏어먹는줄 아는 고양이,56.0,0.93,https://www.youtube.com/watch?v=r_yUs-JXP8o,True,생활/돌봄
595,A3lux5UqJxU,사모님과 애기씨의 성장 스토리 : 미야옹철의 육묘일기,137.0,2.28,https://www.youtube.com/watch?v=A3lux5UqJxU,False,브이로그/서사
596,F9ELagQ8cHA,던져도 던져도 자꾸 물고 오는 강아.. 아니 고양이,450.0,7.5,https://www.youtube.com/watch?v=F9ELagQ8cHA,False,기타/엔터테인먼트
597,rAM3nepACvo,고양이 전문 수의사가 직접 구매하고 조립해 본 캣폴,262.0,4.37,https://www.youtube.com/watch?v=rAM3nepACvo,False,건강/진료
598,UfYIAG7grX0,고양이에게 멜론을 줘봤습니다,431.0,7.18,https://www.youtube.com/watch?v=UfYIAG7grX0,False,기타/엔터테인먼트
599,lpbKy9NmBe8,"Ep.8 아깽이의 변신은 무죄, 당신들 심장은 유죄",169.0,2.82,https://www.youtube.com/watch?v=lpbKy9NmBe8,False,건강/진료
600,9-2PeLX-_3E,고양이가 개처럼 헥헥 거리는 거 괜찮은거 맞죠?? 네?! 심장병이요??,314.0,5.23,https://www.youtube.com/watch?v=9-2PeLX-_3E,False,기타/엔터테인먼트
601,t4ZNqZ-P3Co,합필소: 합사 전 필수템을 소개합니다,302.0,5.03,https://www.youtube.com/watch?v=t4ZNqZ-P3Co,False,행동/감정
602,eqWI5LW2WPM,[묘한 진료실] #8 고양이도 백혈병이 있다는 거 아시나요?,458.0,7.63,https://www.youtube.com/watch?v=eqWI5LW2WPM,False,건강/진료
603,LmIzkLUgCGI,고양이 전문 수의사도 합사는 어려워 두 번째 이야기,446.0,7.43,https://www.youtube.com/watch?v=LmIzkLUgCGI,False,행동/감정;건강/진료;브이로그/서사
604,2g4MgACRFmQ,잠깐 여행 다녀올 건데 고양이 혼자 2박3일 정도는 괜찮겠죠?,202.0,3.37,https://www.youtube.com/watch?v=2g4MgACRFmQ,False,기타/엔터테인먼트
605,rkaxNfMwVKo,고양이 전문 수의사도 합사는 어려워(고양이/수의사/합사/사모님/애기씨),532.0,8.87,https://www.youtube.com/watch?v=rkaxNfMwVKo,False,행동/감정;건강/진료;브이로그/서사
606,FPak71b2MZs,고양이가 모기약을 먹으면 생기는 일,217.0,3.62,https://www.youtube.com/watch?v=FPak71b2MZs,False,기타/엔터테인먼트
607,ZW7AQ8XlP5Y,고양이 하나에서 고양이 둘이 됐을 때,151.0,2.52,https://www.youtube.com/watch?v=ZW7AQ8XlP5Y,False,기타/엔터테인먼트
608,LTx93q4n3Zg,[묘한 진료실] #7 고양이와 사람을 괴롭히는 피부병 (곰팡이성 피부병 (링웜) / 비만세포종),663.0,11.05,https://www.youtube.com/watch?v=LTx93q4n3Zg,False,건강/진료
609,8Te7rw44PQo,Ep.7 수의사계의 아이돌 등판!,188.0,3.13,https://www.youtube.com/watch?v=8Te7rw44PQo,False,건강/진료
610,aULGwhWnG7A,[냥fun공작소] 종을 쳐서 집사를 부르는 고양이,614.0,10.23,https://www.youtube.com/watch?v=aULGwhWnG7A,False,생활/돌봄
611,rhHaQdMkyzI,고양이 파양을 말하다,269.0,4.48,https://www.youtube.com/watch?v=rhHaQdMkyzI,False,기타/엔터테인먼트
612,4o3Qwse0ohs,오해마세요. 건강검진 받았습니다.,866.0,14.43,https://www.youtube.com/watch?v=4o3Qwse0ohs,False,건강/진료
613,kb_uUlVDdf4,수의사가 쓰는 고양이 용품은 뭘까?,591.0,9.85,https://www.youtube.com/watch?v=kb_uUlVDdf4,False,건강/진료
614,ksUJdva_PIE,고양이와 외출을 했습니다,692.0,11.53,https://www.youtube.com/watch?v=ksUJdva_PIE,False,기타/엔터테인먼트
615,osoySDnLHhQ,고양이에게 야옹~해봤습니다,227.0,3.78,https://www.youtube.com/watch?v=osoySDnLHhQ,False,기타/엔터테인먼트
616,ck64lGWIMrs,Ep.6 고양이와 고양이 사진을 보며 고양이 그리기,150.0,2.5,https://www.youtube.com/watch?v=ck64lGWIMrs,False,기타/엔터테인먼트
617,eAqCa8c9m-c,[Vlog] 여행 브이로그✈️ 제주도 김녕미로공원에 간 수의사,824.0,13.73,https://www.youtube.com/watch?v=eAqCa8c9m-c,False,건강/진료;브이로그/서사
618,E39BIhtOolk,싸우자 공기청정기야!!!!,238.0,3.97,https://www.youtube.com/watch?v=E39BIhtOolk,False,행동/감정
619,YvbByD8GqdM,[묘한 진료실] #5 고양이의 심장에 그들이 산다,608.0,10.13,https://www.youtube.com/watch?v=YvbByD8GqdM,False,건강/진료
620,UJStvOJ5Yms,Ep.5 플러큰의 초냥화를 그렸습니다,187.0,3.12,https://www.youtube.com/watch?v=UJStvOJ5Yms,False,기타/엔터테인먼트
621,8iqWp7OqIhE,고양이가 좋아하는 색깔은 뭘까?,224.0,3.73,https://www.youtube.com/watch?v=8iqWp7OqIhE,False,행동/감정
622,c1IcAEUzIq0,고양이 골골송 파티 개최합니다,316.0,5.27,https://www.youtube.com/watch?v=c1IcAEUzIq0,False,기타/엔터테인먼트
623,QxoA40m_YoY,[묘한 진료실] #4 고양이 방광염 true or dare,664.0,11.07,https://www.youtube.com/watch?v=QxoA40m_YoY,False,건강/진료
624,mY4VxMbrAHA,Ep.4 G져스 무슨 말이 필요해 (아깽주의),180.0,3.0,https://www.youtube.com/watch?v=mY4VxMbrAHA,False,기타/엔터테인먼트
625,UEBivp1xKS8,[냥fun공작소] 고양이는 왜 이러는 걸까요?,433.0,7.22,https://www.youtube.com/watch?v=UEBivp1xKS8,False,기타/엔터테인먼트
626,d0F27LZe5Qo,장난감월드 : 들어는 봤나 '서킷'이라고,493.0,8.22,https://www.youtube.com/watch?v=d0F27LZe5Qo,False,생활/돌봄
627,TRaz9-yG8m8,고양이가 카네이션을 먹으면 생기는 일,316.0,5.27,https://www.youtube.com/watch?v=TRaz9-yG8m8,False,기타/엔터테인먼트
628,35Am5OZ3UIM,Ep.3 오늘 밤 섹시냥은 나야 나,300.0,5.0,https://www.youtube.com/watch?v=35Am5OZ3UIM,False,기타/엔터테인먼트
629,riCdrdCWHPI,"고양이 산책, 아직도 고민이세요?",325.0,5.42,https://www.youtube.com/watch?v=riCdrdCWHPI,False,기타/엔터테인먼트
630,hz79VeO82nQ,먀옹철이 부릅니다 - Kill This 발톱,539.0,8.98,https://www.youtube.com/watch?v=hz79VeO82nQ,False,건강/진료
631,a4ylUKQy3D8,"미야옹철 : TMI 엔드게임, 2019",720.0,12.0,https://www.youtube.com/watch?v=a4ylUKQy3D8,False,기타/엔터테인먼트
632,zhQQY0nd380,Ep.2 어메이징 스파이더냥,208.0,3.47,https://www.youtube.com/watch?v=zhQQY0nd380,False,기타/엔터테인먼트
633,rVQaFEIiV1A,고양이 옷은 “이 때” 입히세요 (feat. 미야옹철 수의사),202.0,3.37,https://www.youtube.com/watch?v=rVQaFEIiV1A,False,건강/진료;생활/돌봄
634,7U6nAFOpgHU,(오디오 수정) 그 많던 모래는 다 어디 갔을까?,562.0,9.37,https://www.youtube.com/watch?v=7U6nAFOpgHU,False,생활/돌봄
635,QXaJ8J4LtMI,그 많던 모래는 다 어디 갔을까?,562.0,9.37,https://www.youtube.com/watch?v=QXaJ8J4LtMI,False,생활/돌봄
636,rCuF_Ifk7Ic,[묘한 진료실] #3 고양이 똥 이야기,816.0,13.6,https://www.youtube.com/watch?v=rCuF_Ifk7Ic,False,건강/진료;브이로그/서사
637,PcAAkVOG5L4,Ep.1 응가 싸는 중이냥,206.0,3.43,https://www.youtube.com/watch?v=PcAAkVOG5L4,False,기타/엔터테인먼트
638,m2H-rAIhBc8,봄 바람 휘날리며~돌아온 미야옹철,613.0,10.22,https://www.youtube.com/watch?v=m2H-rAIhBc8,False,기타/엔터테인먼트
639,Twd9ICOQHMI,수정) 싸우자 설탕아 풀샷 원본!!! (+자막),351.0,5.85,https://www.youtube.com/watch?v=Twd9ICOQHMI,False,행동/감정
640,9tlS3pPc7mo,[사모님 파격 데뷔] 싸우자 설탕아!!!,347.0,5.78,https://www.youtube.com/watch?v=9tlS3pPc7mo,False,행동/감정;브이로그/서사
641,bZpWHjgJAVY,[묘한 진료실] #2 턱드름에 대한 모든 것! (하이디 asmr 있음),636.0,10.6,https://www.youtube.com/watch?v=bZpWHjgJAVY,False,건강/진료
642,I9IVno14kNw,☆구독자 만 명 기념 이벤트☆,85.0,1.42,https://www.youtube.com/watch?v=I9IVno14kNw,False,브이로그/서사
643,Qite5LlWkHc,저 수많은 불빛 중 내 집 없는 고양이를 위해,422.0,7.03,https://www.youtube.com/watch?v=Qite5LlWkHc,False,생활/돌봄
644,-_xC3vaJ9lY,미야옹철의 TMI를 전적으로 믿으셔야 합니다 집사님들,440.0,7.33,https://www.youtube.com/watch?v=-_xC3vaJ9lY,False,생활/돌봄
645,fbogUZ43U_M,미야옹철의 [묘한 진료실] 첫 개원합니다!(feat 하이디),537.0,8.95,https://www.youtube.com/watch?v=fbogUZ43U_M,False,건강/진료
646,tgwEF88BA1Q,궁디팡팡에 간 미야옹철(feat. 고양이 계의 박보검과 함께),677.0,11.28,https://www.youtube.com/watch?v=tgwEF88BA1Q,False,기타/엔터테인먼트
647,Hbptgc8qZr8,"냥천재 미야옹철의 고양이, 어디까지 알아보고 왔니?(TMI 주의)",431.0,7.18,https://www.youtube.com/watch?v=Hbptgc8qZr8,False,기타/엔터테인먼트
648,aEaQm40-Mms,미야옹철 유튜브 데뷔 팩트입니까?,118.0,1.97,https://www.youtube.com/watch?v=aEaQm40-Mms,False,브이로그/서사
